Gene Symbol	Number of perturbations	Anchor_arm_1_Avg_res	Anchor_arm_1_Avg_pval	Anchor_arm_2_Avg_res	Anchor_arm_2_Avg_pval
CCDC8	4	-0.35801915641599996	0.511726183581	-0.410433081274	0.677293386831
CCDC80	4	-0.072284318754	0.5360489111010001	-0.11828916028599999	0.7001388867910001
CCDC81	4	0.0140976310017	0.6511710585230001	-0.591951245953	0.931852705583
CCDC82	4	-0.16225674068600002	0.5080444936399999	-0.139865797317	0.531250011356
CCDC83	4	-0.484421020487	0.759306169712	-0.372496698268	0.600912285982
CCDC84	4	0.408257775291	1.38474767943	-0.42719355790799995	0.7453472431649999
CCDC85A	4	-0.05454850339430001	0.6336224309440001	0.471050005222	1.15871760283
CCDC85B	4	-0.691232243055	0.9446115372930001	-0.36278883985699995	0.6346271959309999
CCDC85C	4	-0.375234468609	0.506925953191	0.179698500169	0.7938536761280001
CCDC86	4	-0.33808520505	0.545404188428	-0.319116018816	0.6101139491359999
CCDC87	4	0.603727329211	1.54370374012	0.0272998002559	0.624677621765
CCDC88A	4	-0.050118441987500005	0.610525247477	-0.384739273073	0.585454598135
CCDC88B	4	-0.32536617221299996	0.5174539188139999	0.12171388768300001	0.708532140344
CCDC88C	4	-0.959094310554	1.37355991815	-0.5114299118010001	0.749649866029
CCDC89	4	-0.360386317209	0.563588024546	-0.046214500327500005	0.541085016492
CCDC9	4	-0.179386822621	0.657742824646	0.458390470086	1.3572268422
CCDC90B	4	-0.48544682219400004	0.729731592981	-0.42679543928	0.688135215002
CCDC91	4	-0.0837350028106	0.6300578506319999	-0.25097880366	0.518810239674
CCDC92	4	-0.298063132992	0.605135103581	-0.419943533409	0.688129570297
CCDC93	4	-0.488771733217	0.7125304437379999	0.0490925650424	0.7061338380159999
CCDC94	4	0.21782695501	1.01970651377	-0.215194214489	0.506705004144
CCDC96	4	-0.487303465947	0.692251153325	0.10995045874399999	0.715360360292
CCDC97	4	-0.154661911941	0.5134150164119999	0.370377502122	1.0965047558
CCER1	4	-0.459783758771	0.5805313946289999	-0.22054508944499998	0.44681772570100003
CCER2	4	-0.379440467748	0.593045324672	0.223056870471	0.8872857812039999
CCHCR1	4	0.159571295055	0.8083969219760001	0.186053799624	0.821714396179
CCIN	4	-0.022713248590299998	0.756833615824	0.112209940387	0.802733201362
CCK	4	-0.15342983287	0.602997760601	-0.06609313376	0.521981413544
CCKAR	4	0.057557592757199995	0.667857278691	-0.42597435082699997	0.7205099351469999
CCKBR	4	0.0285152053339	0.734300292972	-0.585602166457	0.892610040537
CCL1	4	-0.048195345501	0.640225588433	-0.363380399868	0.646868138516
CCL11	4	-0.944465230417	1.46251622896	-0.0909458263627	0.52399236386
CCL13	4	0.458372265521	1.25422440215	0.0638446459501	0.716348179793
CCL14	4	-0.0372712056107	0.695397584676	0.0923819839766	0.733026962986
CCL15	4	-0.312983229408	0.5701353974360001	-0.351347206509	0.551141731215
CCL16	4	-0.6229598198040001	0.766308356805	0.0898607346701	0.71370642083
CCL17	4	-0.845392412693	1.21018918684	-0.34556814503300004	0.570200384008
CCL18	4	-0.601645277179	0.815686287792	-0.6312841160029999	1.00545937692
CCL19	4	-0.46049366530100005	0.67263369565	0.09013010067579999	0.692418266315
CCL2	4	-0.50913459827	0.65519743177	-0.443709988173	0.7916870522930001
CCL20	4	0.0157028429859	0.642742118585	0.153176481797	0.764011177427
CCL21	4	-0.5407443137610001	0.685046658362	-0.20691077668299998	0.5389111368389999
CCL22	4	-0.36524226852200004	0.544910797091	0.35119285596699995	1.15662684447
CCL23	4	-0.32559244676	0.543836539628	-0.36326924478100003	0.563595010004
CCL24	4	-0.82072284757	1.1165380471600002	-0.147262860522	0.493371090314
CCL25	4	-0.4646411364	0.592260241305	-0.25943183447900003	0.533576203107
CCL26	4	0.0667922406901	0.794989043803	-0.3044029162	0.5215736715179999
CCL27	4	-0.336371144224	0.49013171474100004	0.19168971296100001	0.850872810909
CCL28	4	0.0263044551266	0.7439677640090001	-0.170204148849	0.471735145308
CCL3	4	0.010724212767299998	0.640025821433	-0.41647028873899994	0.702325318582
CCL3L3	4	-0.143523108574	0.546991069163	0.21602082520399998	0.8634300727490001
CCL4	4	-0.06279276778609999	0.612692241786	-0.398912911856	0.67079713035
CCL4L2	4	0.039332329290199995	0.7876570842370001	0.11541745931500001	0.867116350048
CCL5	4	-0.353140683078	0.507656519171	-0.20482466175	0.433810465071
CCL7	4	-0.218983892735	0.442757623841	0.13118279974199998	0.857960445506
CCL8	4	0.0137878758461	0.634423870792	0.058008665144800006	0.7140613910420001
CCM2	4	-0.68670073565	0.934928793281	-0.49848262702600005	0.8227684291480001
CCM2L	4	-0.479263006565	0.6572330310719999	-0.339887736469	0.5450613151579999
CCNA1	4	-0.400311529937	0.5440918207769999	-0.334330988233	0.579304877021
CCNA2	4	0.004310200849	0.657784089394	-0.0885614069148	0.49970520379699995
CCNB1	4	-0.019737766889599998	0.640642130727	-0.350644420141	0.606450405844
CCNB1IP1	4	0.13124153091600002	1.00300777686	-0.352238561209	0.567813659814
CCNB2	4	-0.39114144372500004	0.525656742569	-0.157270911909	0.59792649545
CCNB3	4	0.425301312325	1.12210437189	-0.23108022838599998	0.650906267416
CCNC	4	0.226610928059	0.960898098882	-0.512322946766	0.963992977394
CCND1	4	-0.7321015184980001	1.00292119646	-0.266784925616	0.621773580764
CCND2	4	0.129127846217	0.8252811344930001	-0.390084406612	0.7114581198569999
CCND3	4	-0.103539001413	0.565038130797	-0.11169414860099999	0.543441746901
CCNDBP1	4	0.259444160218	1.11150496657	0.302088491251	1.09511784304
CCNE1	4	-0.0130002222725	0.602804907148	-0.28324184974100003	0.501287585077
CCNE2	4	-0.267418975747	0.452572083306	-0.727603541576	1.14927241843
CCNF	4	0.141478531346	0.8201559212880001	0.19701909239100002	0.8778162996269999
CCNG1	4	-0.486748224802	0.727756077182	-0.438961912218	0.744953753125
CCNG2	4	-0.517690920725	0.7338524859209999	-0.492617512042	0.7157507801530001
CCNH	4	-0.769056997239	1.12107307323	-0.639337344747	1.16150850174
CCNI	4	0.242299513864	0.895032957686	-0.230408452992	0.525115179078
CCNI2	4	-0.400682145695	0.59461138743	-0.09207769964260001	0.493217388604
CCNJ	4	-0.9767125317470001	1.57495880099	-0.328327484187	0.5525516624979999
CCNJL	4	-0.162150702741	0.500431128056	-0.0920327268534	0.533546416949
CCNK	4	-0.925761705048	1.48715243894	0.11371737031099999	0.8770025962989999
CCNL1	4	-0.974401166117	1.41581827292	-0.7637360605050001	1.24474139809
CCNL2	4	-0.5129838977350001	0.766420985808	-0.17252648567200002	0.5789419158720001
CCNO	4	-0.36584385118699997	0.515197690457	-0.389681524547	0.673735265921
CCNT1	4	-0.230896346496	0.45815368435500003	-0.32329293156	0.784561473448
CCNT2	4	0.40842801767399994	1.1499385759899998	-0.43808481511999997	0.6562045504199999
CCNY	4	-0.515619653613	0.7270733092020001	-0.192636722662	0.444899131438
CCNYL1	4	-0.6246705022510001	0.84822592594	-0.043004015767400004	0.605753367036
CCP110	4	-0.16432995307700002	0.539758588805	-0.382994864947	0.601967284526
CCPG1	4	-0.150446157369	0.507511866814	-0.10500201007000001	0.50042513617
CCR1	4	-0.409352854858	0.5305336377409999	0.152081906497	0.771614279319
CCR10	4	-0.06682610205419999	0.563585510988	-0.06502957143299999	0.621794115245
CCR2	4	0.0590185294856	0.8279876348999999	0.14932498023600002	0.827434535121
CCR3	4	-0.8276700184450001	1.13583572572	-0.210705141952	0.496990177914
CCR4	4	0.5146776303580001	1.38992483087	0.371226014216	1.1937936176000001
CCR5	4	-0.651719629845	0.906276623689	-0.0333926406019	0.537447829432
CCR6	4	-0.219979461076	0.6072021707999999	0.551446704754	1.42892467854
CCR7	4	-0.13789575798599998	0.502435206791	-0.08888751740530001	0.5685079446060001
CCR8	4	-0.721901906156	0.919892696421	-0.27965903720699997	0.565297962756
CCR9	4	-0.34195838283	0.478454602593	-0.1199629904	0.532667127654
CCRL2	4	0.14258109410999997	0.858587923372	-0.081669949864	0.52831621352
CCS	4	0.052797820975699995	0.658134267737	-0.46211592842200006	0.8597176317
CCSAP	4	-0.44239835470100003	0.6282981183240001	-0.462295863526	0.764264801541
CCSER1	4	-0.000682442907212	0.616796303989	-0.428053234895	0.819605605651
CCSER2	4	-0.06783769964240001	0.6970761688	-1.00406494863	1.79806651819
CCT2	4	-0.38973864604	0.5290703076250001	0.534573736414	1.4947973600400002
CCT3	4	-0.51152839793	0.659194325594	-0.505870046847	1.02333811494
CCT4	4	-0.251039468043	0.453444567224	-0.575063151248	0.846143592549
CCT5	4	0.53429373234	1.30614302273	-0.14154308476299998	0.470595245678
CCT6A	4	0.204276232827	0.856809261909	-0.452047660391	0.856775780147
CCT6B	4	-0.222359607086	0.457831062267	-0.42156978798600003	0.7263913569329999
CCT7	4	0.10821292326	1.0051276308900001	-0.7163646717450001	1.2933076510700001
CCT8	4	-0.28719352022100003	0.46096323213999996	-0.018128177323	0.570135411913
CCT8L2	4	-0.11584041707	0.617683153004	0.15733518241900002	0.797389743199
CCZ1	4	-0.609928135023	0.786877849846	-0.515638451474	0.835986862428
CCZ1B	4	-0.504660846769	0.623173066509	-0.150721298449	0.51838934704
CD101	4	-0.027275278365000002	0.62153188538	0.20722522499600002	1.07996118229
CD109	4	-0.48146708742600003	0.625628866444	-0.003910716333840001	0.557703333513
CD14	4	-0.5627049235530001	0.702881552308	-0.432238307747	0.6772599575280001
CD151	4	-0.43104681165700004	0.583927243059	0.12663843696	0.7773106468359999
CD160	4	0.152331297801	0.8334765973330001	0.0334520356213	0.6680374930390001
CD163	4	-1.0225264805299998	1.6789829169400001	-0.040568622961699996	0.58002971645
CD163L1	4	-0.125973400952	0.5611047812259999	0.508089382786	1.52649245633
CD164	4	-0.0806102598238	0.5572937311949999	0.0249966931085	0.636182625282
CD164L2	4	-0.513385392518	0.715044082067	-0.20676157251200003	0.494835946614
CD177	4	-0.318187166137	0.44911858577200003	-0.197554036462	0.42166435576899997
CD180	4	-0.0112619371337	0.7000846368800001	0.242653886809	0.920426519623
CD19	4	-0.491994892505	0.8613380494859999	-0.156363778759	0.5324359241800001
CD1A	4	-0.19375443293400002	0.48581888455	-0.327819808835	0.528682316285
CD1B	4	-0.679076887263	0.8716501138230001	-0.025377146286299997	0.583998047096
CD1C	4	0.029860586786500002	0.6479531925990001	-0.107415043677	0.477297180533
CD1D	4	-0.271006189497	0.43207719217100005	-0.394737858622	0.692792521388
CD1E	4	-0.478778981593	0.673459768534	0.261847602465	0.9844824745469999
CD2	4	-0.36777763443499994	0.542624220642	-0.12928306860400002	0.459464849114
CD200	4	-0.178106190396	0.48403246329099997	-0.2240234384	0.5015703354300001
CD200R1	4	0.0920727443913	0.752878812051	-0.358728316985	0.564804899494
CD200R1L	4	-0.330694836734	0.531628661615	-0.20129127217099999	0.486896793106
CD207	4	-0.27254713125	0.431834744293	-0.321371229153	0.566149839663
CD209	4	0.19308440712900002	0.8746290308140001	-0.17473914086800002	0.459598074461
CD22	4	-0.692188693633	1.00117971802	-0.416094894131	0.7544426950040001
CD226	4	-0.518694747133	0.6717279750049999	0.22472002438400002	0.878242291466
CD24	4	-0.116257570418	0.528253042841	0.511698809618	1.2122028094700001
CD244	4	-0.323599096426	0.502646819048	-0.059183136918099996	0.755929698805
CD247	4	0.152495983035	0.8827906795370001	-0.412335249384	0.6871188543979999
CD248	4	0.047548252135399996	0.758763458924	0.09407872171250001	0.811839157907
CD27	4	-0.06652240315880001	0.6801895133050001	0.0509214465915	0.7147894648790001
CD274	4	-0.5886471277399999	0.7472035324770001	-0.106361362781	0.524889155316
CD276	4	-0.226770287392	0.47264087123899995	-0.34224859911300004	0.574148950343
CD28	4	0.0947529625173	0.82479229262	-0.192646551786	0.475228471897
CD2AP	4	0.19103132135	0.8343396810100001	-0.39509446563699996	0.638240872933
CD2BP2	4	0.299036789144	1.05482597044	0.019103291587599998	0.647690661576
CD300A	4	0.17262446832400002	1.03022038157	-0.129826515574	0.562707368855
CD300C	4	-0.286662849123	0.43229732493100004	-0.461404946633	0.702365464965
CD300E	4	-0.695147213239	1.0398181461799998	-0.257008151544	0.750192516917
CD300LB	4	0.135453332123	0.946175445855	0.175233748603	0.818264321271
CD300LD	4	0.0259180566151	0.71647481088	-0.247829339457	0.7199008296080001
CD300LF	4	-0.08053634895039999	0.616290392507	-0.454402955721	0.766016627186
CD300LG	4	-0.0106142499205	0.592076108506	-0.023164256791400002	0.600755854963
CD302	4	0.215352202931	1.05125886916	0.194055597398	0.944881319373
CD320	4	-0.17937537563900002	0.591086571679	-0.18831822267	0.491014397362
CD33	4	0.41593667632200004	1.13698838535	-0.015791618644900002	0.571772487366
CD34	4	-0.555645387639	0.7368765234129999	-0.430203640772	0.727165892189
CD36	4	0.46378048736500005	1.3949317316799998	0.452636825033	1.27975127705
CD37	4	-0.306090264433	0.470588415327	0.0289742090827	0.5965014504689999
CD38	4	0.102316915321	0.818264692925	-0.205102853008	0.439008158849
CD3D	4	-0.211380053633	0.491022877377	-0.360950259054	0.594485731361
CD3E	4	-0.531992704637	0.7873512412389999	-0.431782294378	0.7401536152060001
CD3EAP	4	0.00038970657461400007	0.8831082597769999	0.116729627491	0.849415319446
CD3G	4	-0.10217552858300001	0.640779121994	0.622708528424	1.56094116211
CD4	4	-0.420757026212	0.598017741319	-0.310301922101	0.643907646999
CD40	4	-0.32290456438799997	0.476600684411	-0.199780130211	0.44266285664800004
CD40LG	4	-0.0277580688827	0.578200642717	-0.369095868952	0.7489712548370001
CD44	4	-0.06967659515789999	0.563211942664	0.043708965300400006	0.715585665265
CD46	4	-0.379802874155	0.517099934601	-0.365151557131	0.596190500647
CD47	4	-0.0253131691816	0.59258206171	0.330653893282	0.969868733572
CD48	4	-0.235348902731	0.436036489583	-0.07687130835020001	0.598758510812
CD5	4	0.07471785965460001	0.7010305032430001	-0.29638850789	0.68507693712
CD52	4	0.0784409752674	0.7148416504549999	0.014315105790299999	0.6862076852590001
CD53	4	-0.563175003111	0.792002168985	0.07779626089160001	0.641498528792
CD55	4	-0.38275590992799996	0.621549347108	-0.0718028171236	0.556872836754
CD58	4	-0.114652503151	0.633031842699	-0.293692951043	0.532106182688
CD59	4	0.00434255845468	0.675944355624	0.152169203025	0.812450209503
CD5L	4	0.5178624215559999	1.30008685146	0.014454261267	0.6029748118689999
CD6	4	-0.23005989151099998	0.44204083023	-0.524874388833	0.8081285613279999
CD63	4	0.0731655460152	0.801433694624	-0.317986410961	0.532279006944
CD68	4	-0.284147332952	0.44132848354099996	0.134076263168	0.725911099109
CD69	4	-0.0489039110871	0.677836677982	-0.371087158538	0.644167958163
CD7	4	-0.741203224461	1.05624588241	0.493754201436	1.16084552967
CD70	4	-0.165016225436	0.654736208221	-0.00782399746902	0.6959276267100001
CD72	4	-0.31356736863400003	0.553950883137	-0.15402016466	0.47391808263
CD74	4	-0.36328696764300006	0.582721448579	-0.429588334466	0.724026143299
CD79A	4	-0.536318283475	0.7284963881280001	-0.26136562081099995	0.552109412532
CD79B	4	-0.0903648509856	0.548751575319	0.10423021376700001	0.892901189394
CD80	4	0.24555841475600002	0.949717354178	-0.423260819074	0.769465981505
CD81	4	-0.08570405891760001	0.6405251420629999	-0.302525541451	0.600964845142
CD82	4	-1.03497513074	1.7033398520899998	0.0518076642808	0.65567432143
CD83	4	-0.460341924673	0.61696225656	-0.22154419374	0.593470288551
CD84	4	-0.129147019605	0.567126819705	0.123122299332	0.8305346279960001
CD86	4	-0.175362413436	0.587329529566	-0.401772892022	0.760162910349
CD8A	4	-0.0014013887028099998	0.640900890888	-0.24972375346	0.498506868836
CD8B	4	-0.432288803878	0.584654374666	-0.0058012988546200005	0.574744604771
CD9	4	-0.38680616363700004	0.516302950207	-0.354622826047	0.6596740018399999
CD93	4	0.280974434448	0.983374246582	0.318693340202	1.0331080555
CD96	4	-0.495928001069	0.640101693212	-0.027569881807599998	0.546157482134
CD99	4	0.16373471455299998	0.828045557649	-0.403551413829	0.646661755088
CD99L2	4	-0.5913735744449999	0.801993364251	-0.827081295173	1.3845239294299998
CDA	4	-0.58800264227	0.7420264153849999	-0.7059696280009999	1.07464385553
CDADC1	4	-0.07213598525039999	0.689124073508	0.128840313107	0.788669727011
CDAN1	4	-0.298793348847	0.509850296771	-0.535409753031	0.8600903881899999
CDC123	4	-0.140007398035	0.583412264913	-0.684850854607	1.1508448412899999
CDC14A	4	-0.12062480447599999	0.513000884955	0.6772668578569999	1.4934664938799997
CDC14B	4	0.44250143184699997	1.38334782761	-0.550457384637	0.8065485958040001
CDC16	4	-0.666907809559	0.9982848523919999	-1.17614353731	2.37891930396
CDC20	4	-0.72447809161	1.20897291798	-0.641326202811	1.0340557453399999
CDC20B	4	0.021793013930700003	0.653747259802	-0.46337631126699996	0.723014590995
CDC23	4	0.09607656653069999	0.7388816170649999	0.0735830996639	0.739423221893
CDC25A	4	-0.269781726617	0.461753031923	-0.40942000982199994	0.8697294266050001
CDC25B	4	-0.164335494898	0.5118853253410001	0.707814537928	1.6912965057700002
CDC25C	4	0.0604238611383	0.743457002931	-0.17670870514400003	0.453718355093
CDC26	4	-0.496631046382	0.631596729145	-0.48818479317900004	0.712269445451
CDC27	4	-0.436533198583	0.681033085553	-0.6097943272590001	1.0074677322399999
CDC34	4	0.17267308319699998	0.82881366018	-0.377486278249	0.7124064580410001
CDC37	4	-0.2218561077	0.650834389533	-0.0365277373058	0.54786881923
CDC37L1	4	-0.813619174741	1.15347599234	-0.314399487757	0.526620224657
CDC40	4	-0.60548062933	0.8926667943700001	-0.748844170977	1.23789076753
CDC42	4	0.475652188591	1.37067612301	-0.0592897533732	0.5660113126240001
CDC42BPA	4	0.111168587181	0.798358107041	0.0617923833622	0.668770550519
CDC42BPB	4	-0.721571469438	1.18796494416	-0.35729605738000003	0.5746661226609999
CDC42BPG	4	-0.6917152948849999	0.9302462240680001	-0.39177945349	0.619003453552
CDC42EP1	4	-0.535152294678	0.72966901626	-0.7154427081199999	1.1208907105500001
CDC42EP2	4	-0.0157084562597	0.683076868343	0.34369228249	1.28078847691
CDC42EP3	4	-0.42421141170000004	0.567643450576	-0.278739486208	0.50269129734
CDC42EP4	4	0.268254105956	0.9740329002979999	0.197425674727	0.7953157701629999
CDC42EP5	4	-0.36846000683700003	0.499952011197	-0.169589672687	0.432625918912
CDC42SE1	4	-0.960502602482	1.5628380593900002	0.00718437814321	0.687084786571
CDC42SE2	4	-0.745464702596	0.990669188826	-0.306852106969	0.506936706808
CDC45	4	-1.2187771170100001	2.1553412541	-0.37644016873400005	0.61537633374
CDC5L	4	-0.157568443946	0.532499535703	-0.595014482605	1.03357754457
CDC6	4	1.14121075038	2.5072619535599996	-0.45859056598000003	0.6986018834890001
CDC7	4	-0.330911347075	0.589855803943	0.411446700118	1.19228148782
CDC73	4	0.08959832618889998	0.769470395957	-0.853981542273	1.42972570635
CDCA3	4	-0.332237302375	0.50267858355	-0.36633281731899997	0.5961565492750001
CDCA4	4	0.410227299778	1.37600806555	0.16841388835499999	0.8045279562279999
CDCA5	4	-0.42302294039099997	0.5477592954339999	0.159661485283	0.876505733529
CDCA7	4	-0.744739290366	1.01933249851	-0.21235470518	0.45482014118299996
CDCA7L	4	-0.163480851377	0.5272954225990001	0.31994784045	1.02552783732
CDCA8	4	-0.0956273173556	0.555393157185	-0.450845950943	0.9973604860969999
CDCP1	4	-0.7720235373280001	1.05798494177	-0.198910276801	0.439409084437
CDCP2	4	-0.688389715262	0.8906167621209999	0.0654306435348	0.623350674468
CDH1	4	-0.29431162146	0.477625168059	-0.497688732685	0.779459463324
CDH10	4	-0.329596221699	0.487210904515	-0.46355176177599994	0.728661312755
CDH11	4	0.383802406763	1.12534536593	0.34779165615900004	1.1317009494499999
CDH12	4	-0.5898269804940001	0.7787158140070001	0.055984570485500006	0.6531253893119999
CDH13	4	-0.39557696112400004	0.6215682181409999	0.32590750151799996	1.22213498527
CDH15	4	-0.6496708124989999	0.862643738591	0.54325654695	1.39659820688
CDH16	4	0.18254961720600002	0.8133576315719999	-0.162668420776	0.462147783238
CDH17	4	-0.07706377671180001	0.553336666124	0.282580018079	0.945679678863
CDH18	4	-0.053752906044300004	0.6968050870970001	-0.058373127355899994	0.510324032421
CDH19	4	-0.37171182470799996	0.533874119369	0.157960808177	0.76740313454
CDH2	4	-0.0234800659243	0.636988436583	-0.404001503226	0.710603523943
CDH20	4	-0.151794273014	0.575869297857	0.140313645761	0.86651573176
CDH22	4	-0.553178173259	0.757024245933	-0.201553116213	0.45345956284500005
CDH23	4	0.029113473007299998	0.628682423995	-0.0121723287981	0.640026337041
CDH24	4	0.0550611488885	0.7641615952899999	0.185611637379	1.00863149312
CDH26	4	-0.0664661718451	0.5726763456449999	-0.615481713491	1.04806063641
CDH3	4	-0.935639549211	1.4760724013	-0.6188207844020001	1.18429113943
CDH4	4	-0.5755398743060001	0.836574612014	0.118387881468	0.6877688079719999
CDH5	4	-0.393241748998	0.543154332741	-0.142500598594	0.511515265413
CDH6	4	0.335588996057	1.03123354679	-0.313437741687	0.583228789058
CDH7	4	0.181782784932	0.847207768981	-0.0420383964494	0.647069675978
CDH8	4	-0.18613208623	0.496655940413	-0.593348304405	0.874576717712
CDH9	4	-0.293132493136	0.47632960313199996	-0.7413618327399999	1.4453165664899998
CDHR1	4	-0.059006040596900004	0.5606832548690001	0.48846498840400004	1.34406733558
CDHR2	4	0.022675938994	0.696555130254	-0.633640578372	0.995414158282
CDHR3	4	-0.23796818457199997	0.419290434765	-0.21217153364799998	0.484766499282
CDHR4	4	0.49234043792	1.41169218469	-0.458430806077	0.6850278713500001
CDHR5	4	-0.846722188211	1.3692037104499999	-0.441341986593	0.676016471172
CDIP1	4	-0.143328440271	0.47691873260799994	-0.48745899136200005	0.758249478047
CDIPT	4	-0.25778187196400004	0.44631982816699994	-0.9618242081999999	1.8178266876
CDK1	4	-0.32724569156800004	0.470469286769	-0.704328500535	1.4241115728600002
CDK10	4	-1.10125571539	1.73532938589	-0.299878644947	0.531994524058
CDK11A	4	-0.316706773544	0.46865053531900003	0.26068623183600004	0.9555977722
CDK11B	4	-0.5535384626150001	0.904875898256	-0.586075555897	0.9827557557100001
CDK12	4	-0.186038618164	0.556597922092	-0.248575187188	0.672680032693
CDK13	4	0.146047146216	0.872412970325	0.18895697572099998	1.02667032536
CDK14	4	0.025590461381099997	0.650960992346	-0.233313039551	0.488824948715
CDK15	4	0.188198955172	0.8495992084389999	0.26342993545000004	0.875035040139
CDK16	4	0.182972515533	0.849659947751	-0.0566244813979	0.549333878203
CDK17	4	0.302379466652	1.01696303948	0.126339944635	0.763407379546
CDK18	4	-0.402734310749	0.644524991502	-0.263830429969	0.490820188178
CDK19	4	-0.22872920887200002	0.529470776657	0.188496474563	0.953871116786
CDK2	4	-0.409329546066	0.7320148587890001	-0.427075077742	0.695404929671
CDK20	4	-0.034033934263400005	0.57482974544	-0.656480208611	1.11232039383
CDK2AP1	4	-0.559057073189	0.778206217761	-0.156074833432	0.445078763539
CDK2AP2	4	-0.668877259126	0.939657273705	0.0198751231003	0.6786590553569999
CDK3	4	-0.49221354740699996	0.686716025992	-0.565319442037	0.85540605868
CDK4	4	-0.268014512712	0.586847415167	-0.482787920374	0.724953993349
CDK5	4	-0.0238511778834	0.625731303845	0.178045592313	0.808421939563
CDK5R1	4	-0.983151005702	1.60209107125	-0.403248452355	1.0064543133600001
CDK5R2	4	-0.23683400439599997	0.466058244509	-0.17907899796399998	0.448547398641
CDK5RAP1	4	-0.26692908601	0.528780764901	-0.11952099375499999	0.481002243147
CDK5RAP2	4	0.0071279845993599995	0.628282580905	-0.251954383534	0.499882546294
CDK5RAP3	4	-0.205797840273	0.563376935548	-0.8130572232359999	1.4137763090900002
CDK6	4	-0.203460436208	0.475299615715	-0.017172225723	0.582521466849
CDK7	4	0.113465932075	0.738407153891	-0.6945839782809999	1.1396735495
CDK9	4	-0.441669360866	0.604681364087	-0.258765419956	0.529862477297
CDKAL1	4	-0.558023383242	0.685593758297	-0.6753199413009999	1.0919472126899998
CDKL1	4	-0.329958954297	0.476817764458	0.53354698924	1.24026921109
CDKL2	4	-0.042746715588499996	0.585785953809	-0.461680713332	0.7686010299480001
CDKL3	4	-0.883059710097	1.3625909414500001	-0.24283302187	0.483838702347
CDKL4	4	-0.169521445561	0.5328905723399999	-0.5451241214029999	0.805263721399
CDKL5	4	-0.207906952653	0.500830277681	-0.485046732263	0.743384981117
CDKN1A	4	-0.22248171360999996	0.493273164841	-0.0573880216361	0.600188698355
CDKN1B	4	-0.429406545589	0.630326351533	-0.217534581898	0.475502740148
CDKN1C	4	-0.140834810559	0.524676911628	-0.6269738884480001	1.0291494899
CDKN2A	4	-0.08652544559910001	0.585866723933	-0.19686010603300003	0.465071414339
CDKN2AIP	4	-0.21401317173099998	0.455809955481	-0.10299506657600001	0.567994554353
CDKN2AIPNL	4	-0.030641554141	0.6870631493160001	0.035557345493699995	0.87690918627
CDKN2B	4	-0.875186856974	1.34508886697	-0.6733800654600001	1.0720541099299998
CDKN2C	4	-0.510467596607	0.678201701427	-0.574959903328	0.8866956609200001
CDKN2D	4	-0.697692122992	0.9761427130820001	-0.19239177897100002	0.45399802213299995
CDKN3	4	0.29243665888500003	1.06048185714	0.33715085324	0.9984151515690001
CDNF	4	0.09193162403869999	0.784758814643	0.051865048294199995	0.720170768334
CDO1	4	-0.39500873998899994	0.619441268564	-0.272986107551	0.572035115233
CDON	4	0.0193113504091	0.760717002885	-0.421469378988	0.639164546619
CDPF1	4	-0.180528217892	0.534746038597	-0.337520495435	0.582495254422
CDR1	4	-0.609128444313	0.832298378808	-0.16875598216200002	0.432814459092
CDR2	4	-0.0259597644693	0.606935245978	-0.16344090028799999	0.427793620645
CDR2L	4	-0.17868251091499998	0.7306222582709999	0.021573879903099998	0.623156394306
CDRT1	4	-0.117721117292	0.637392968831	-0.07706075239889999	0.520266441567
CDRT15	4	-0.10946761920800001	0.560441441677	0.0394709981209	0.675721740204
CDRT15L2	4	0.42583719892	1.24393656169	0.0984735697208	0.7231739458490001
CDRT4	4	-0.506715955005	0.7501147927680001	-0.29074626298399997	0.527130985733
CDS1	4	-0.133354018719	0.5534239357890001	0.34240486901	0.9728151581550001
CDS2	4	-0.8106865107719999	1.08587090842	-0.25343823078899996	0.47917666267399994
CDSN	4	-0.8007699893970001	1.10213740081	0.184915857158	0.887338863268
CDT1	4	-0.020404349577799998	0.657095720148	-0.235502691378	0.49693282300700004
CDV3	4	-0.875707609152	1.36935421592	-0.0793726155098	0.5952875585090001
CDX1	4	-0.44438098344099997	0.590695493876	-0.445450375505	0.7728796575720001
CDX2	4	-0.261377571231	0.455905663869	0.0701626669906	0.674242751719
CDX4	4	-0.20021766088799997	0.47301176467699996	-0.17464112854299998	0.496388867033
CDY1	4	-0.00896188714882	0.641939980446	-0.17439322689	0.492750037834
CDY1B	4	-0.630299842358	0.809491238425	-0.352322946757	0.620456457296
CDY2A	4	-0.2444360805	0.528011206742	-0.0080113934991	0.6742436745329999
CDY2B	4	-0.36222270167099996	0.502296172466	-0.44695527217500003	0.6981449170540001
CDYL	4	-0.442420943142	0.774294937013	-0.0576986803938	0.607321576063
CDYL2	4	-0.32287973766	0.518515192072	0.057194879768500004	0.672866294915
CEACAM1	4	-0.7193578920720001	0.936162735884	-0.612484450331	0.9137498092470001
CEACAM16	4	-0.044799190631800004	0.594602903595	-0.50489990389	0.841421826168
CEACAM18	4	-0.112796830348	0.551098243258	0.015799160693299997	0.582496718699
CEACAM19	4	-0.0493431929632	0.598643143973	-0.19581737805100002	0.500873078852
CEACAM20	4	0.0197905007364	0.7342478244699999	-0.48605350438600003	0.8537680089659999
